point_index,tx,ty,rx,ry,rz,centroid_x,centroid_y,fwhm_x,fwhm_y,peak,focus_x,focus_y,astig,theta,duration_s
14,0.3935688566416502,0.4592502638697624,0.03721384629607201,0.03590499954298139,-0.012085808347910641,1.2114473576017066,0.906887056106331,0.04865380619263784,0.033567840587043075,34.756850613891366,-134.53927025355597,-114.62585034013607,19.9134199134199,0.0050662325023611565,5.760481119155884
15,-0.11279738135635853,-0.461927130818367,-0.0405449059791863,-0.02284638434648514,0.04632938858121634,-0.7754051807814667,-0.8894923489259301,0.050106074006408166,0.03497912196983916,32.267976158466304,-177.49948464234186,-65.15151515151521,112.34796949082664,0.06405792703325597,5.005407333374023
16,-0.02238459885120392,0.4063497632741928,0.024604592658579352,0.01281384024769068,-0.04792419960722327,0.4300850969087141,0.7789950508093062,0.04777291250365404,0.03067002012807961,38.871927502933204,-127.42733457019173,-118.89301175015461,8.534322820037119,0.010115085891183817,4.826610565185547
17,0.4906363785266876,-0.42125309258699417,-0.0025194688700139536,-0.02553027728572488,0.007332574017345904,-0.8591366172151761,-0.8314166896688331,0.051657970179686326,0.033025145432776126,33.16858306477029,-256.86456400742117,4.174397031539911,261.0389610389611,0.04364935664183589,5.096215724945068
18,0.591441560536623,0.9964987952262163,0.03784083900973201,0.045528210792690524,0.03408328918740154,1.5303983255939482,2.0058655568219965,0.051153562761860845,0.04173772347351776,26.523240238988105,-141.65120593692023,-110.35868893011751,31.292517006802726,0.008842268245613738,5.124645709991455
19,-0.9346934221684933,-0.9874761309474707,-0.03449808582663536,-0.00824502818286419,-0.02467375248670578,-0.2950377610401152,-1.9863044230838467,0.05245841473834927,0.0407778833223645,26.409172715596014,-74.13935271078134,-170.75860647289227,-96.61925376211093,-0.1829289595666177,5.408114671707153
20,-0.6869272757321596,0.5764722786843777,-0.02050480889156461,-0.017010895814746622,-0.0001353851519525079,-0.5802182798414336,1.1490426889393117,0.04703201616322742,0.02715550751599175,44.39239329562117,-107.51391465677182,-133.11688311688312,-25.6029684601113,0.011032465268240088,5.167020559310913
21,0.8436709027737379,-0.5635085217654705,0.005056744813919066,0.028946559503674515,0.040701832808554175,0.9815281751674866,-1.09455193298906,0.04827548401695043,0.029576000434407543,39.68074603482323,-197.72211915069065,-56.16367759224909,141.55844155844156,0.01877166222121396,5.133733749389648
22,0.2384070549160242,0.017817361280322075,-0.04154898505657911,-0.049921711347997194,0.01785879535600543,-1.6828678839727105,0.046608843855453816,0.053439791465652586,0.03559760420152412,29.600039457902316,-272.44897959183675,19.75881261595549,292.20779220779224,0.07182166729671646,5.703916788101196
23,-0.2701507266610861,-0.0287796501070261,0.03235244685783982,0.011856992449611428,-0.027290458232164385,0.398106520611516,-0.07480152384315282,0.04734529676909725,0.02843421628486961,42.501023336660026,-101.8243661100804,-143.0735930735931,-41.24922696351268,0.017398757473741977,5.596979379653931
24,-0.47889386862516403,0.8199782129377127,-0.048206977453082805,0.03377482676878572,0.00038642659783363204,1.136598951655089,1.6382921998656024,0.04895303393369996,0.028728481798625572,40.68627918706107,-34.23005565862712,-204.42176870748307,-170.19171304885595,0.011627234949121323,5.086063623428345
25,0.010626696050167084,-0.8212223220616579,0.026524505950510507,-0.02182695753872395,-0.040856719482690096,-0.7388980629763823,-1.6588683820086918,0.04835513280538245,0.02922708133028388,40.13572972939364,-193.2282003710576,-51.66975881261601,141.5584415584416,0.012216244303641766,5.03684663772583
26,0.9073867909610271,0.27719246223568916,-0.014568223804235461,0.0008641736581921564,-0.017606299184262757,0.03596506689568278,0.5389755095599108,0.05102730781549366,0.031648932652275266,34.95071456554022,-256.86456400742117,4.174397031539911,261.0389610389611,0.00044595115130707796,5.0392725467681885
27,-0.5641197897493839,-0.2701360024511814,0.011628122907131909,-0.038916684035211806,0.027137120906263593,-1.3180786251696515,-0.5205397357918375,0.047248406788690675,0.02736657775672992,43.59073040045875,-159.83302411873845,-80.9420737992167,78.89095031952175,0.0012526611597860615,5.018042087554932
28,-0.8162880931049585,0.16600332595407963,0.04449802041053773,-0.036412457935512066,0.04767167568206787,-1.2362341738621292,0.36076362119642646,0.04833068573718995,0.03199256175375703,36.59887364293779,-133.11688311688312,-114.62585034013607,18.491032776747048,0.011605999962193803,5.2604663372039795
29,0.6595596130937338,-0.16281929425895214,-0.028670955169945958,0.02368381535634398,-0.00717925848439336,0.803394627755894,-0.3283661929938446,0.04827399173242049,0.030302718208303887,38.659910936640706,-181.99340342197493,-69.64543393114829,112.34796949082664,0.026282384055925867,4.838545083999634
30,0.25845386274158955,0.7397949621081352,0.018667196575552228,-0.003698297496885064,-0.03433431070297957,-0.12777440617803915,1.449078530399004,0.04976246846563483,0.03427667604262802,33.06927607497977,-188.73428159142452,-62.904555761698674,125.82972582972585,-0.05450273019942209,5.105136871337891
31,-0.22672557644546032,-0.7449114471673965,-0.009091657213866712,0.040969271585345274,0.024828665051609272,1.3770662346833051,-1.4716755791851228,0.049871264772506946,0.0323374629914252,35.33306898222905,-56.16367759224909,-184.24036281179144,-128.07668521954236,-0.06643325060409389,5.132140874862671
32,-0.20814717002213,0.24598661623895168,-0.03211233783513308,0.010029427334666254,-0.004628970567137,0.33728738749133613,0.4873559270098623,0.047036088630950386,0.02724042325165197,44.57719463669449,-110.35868893011751,-131.6944959802103,-21.335807050092782,-0.002239820576393825,5.184101819992065
33,0.30239139311015606,-0.23891146667301655,0.04169131116941571,-0.04696471011266112,0.03894543536007404,-1.5820080481719268,-0.4494295124833375,0.05306568718875622,0.03465978023686296,30.659318514180015,-276.34508348794066,23.6549165120594,300.00000000000006,-0.04982328752990384,4.583724498748779
