TX,RY,Intensity,sigma_x,sigma_y,astigmatism
-0.24999999999999978,-0.09875,52699.000000000044,0.023813136828112653,0.01534663944885305,370.57307771593486
-0.19999999999999973,-0.09875,52757.00000000004,0.02410340553107875,0.015503712923817749,382.3747680890537
-0.1499999999999997,-0.09875,52728.500000000044,0.02433788788042325,0.01570776002078685,391.81612038754884
-0.09999999999999964,-0.09875,52707.00000000003,0.02458190693529045,0.0159135074099195,398.4539270253555
-0.04999999999999982,-0.09875,52676.00000000003,0.024763184051871952,0.01616018375227555,408.1323438466295
0.0,-0.09875,52639.50000000003,0.0250187164191275,0.0163527484933727,418.66625438054007
0.050000000000000266,-0.09875,52724.00000000003,0.025302830902091,0.0165622663986627,429.7567511853226
0.10000000000000053,-0.09875,52824.00000000003,0.025592339395729302,0.016773253807832803,440.84724799010525
0.15000000000000036,-0.09875,52843.50000000003,0.0258770591944521,0.0170009102798002,451.93774479488775
0.20000000000000018,-0.09875,52848.50000000003,0.0261545839915662,0.0172281708856337,463.0282415996702
0.25,-0.09875,52870.00000000003,0.026455515688276553,0.017446230837426302,474.11873840445276
0.2999999999999998,-0.09875,52869.50000000003,0.026680708739315953,0.01772876042385255,486.4564007421151
0.3500000000000001,-0.09875,52950.00000000003,0.02700311868803195,0.017944671298909,499.1960420531849
0.40000000000000036,-0.09875,53022.00000000003,0.027316290009813452,0.0181618002231854,509.5856524427953
0.4500000000000002,-0.09875,53110.50000000003,0.02773672726145325,0.018299072301500602,519.1403834260977
0.5,-0.09875,53172.00000000003,0.0280642498732663,0.01850967850073915,525.5102040816327
0.5500000000000003,-0.09875,53199.500000000044,0.028373014504390198,0.01873402096741145,538.2498453927026
0.6000000000000005,-0.09875,53205.500000000044,0.028584821800130597,0.0190292916814698,547.804576376005
0.6500000000000004,-0.09875,53267.000000000044,0.02890108981520825,0.019273334368966,560.5442176870748
0.7000000000000002,-0.09875,53326.500000000044,0.02933668784094465,0.0194339336395992,571.2327355184498
0.7500000000000004,-0.09875,53365.500000000044,0.0296627592527869,0.019678857778085798,579.1486291486292
0.8000000000000007,-0.09875,53392.000000000044,0.0298776282141005,0.020010040833335997,589.9402185116471
0.8500000000000005,-0.09875,53449.500000000044,0.0303460294330385,0.0201669820762476,600.731807874665
0.9000000000000004,-0.09875,53478.500000000044,0.0306921248129648,0.02040885452271195,615.1205936920222
0.9500000000000002,-0.09875,53480.500000000044,0.0308838843544251,0.02074220046727025,625.9121830550403
1.0,-0.09875,53493.000000000044,0.031195029974477748,0.0209883831822104,633.1065759637188
1.0500000000000003,-0.09875,53443.000000000044,0.0315449750888067,0.0211975735956638,647.2376829519687
1.1000000000000005,-0.09875,53380.000000000044,0.031993721075740604,0.021343607068672096,655.8647701504843
1.1500000000000004,-0.09875,53308.500000000044,0.032416949731546504,0.02152803243645115,665.5741084312513
1.2000000000000002,-0.09875,53233.500000000044,0.03260920335497025,0.021877405642106502,677.6025561739847
1.2500000000000004,-0.09875,53028.500000000044,0.0327408168425538,0.022229035823629152,689.6310039167181
1.3000000000000007,-0.09875,52831.000000000044,0.033153010620832896,0.0223807780757052,701.6594516594516
1.3500000000000005,-0.09875,52503.500000000044,0.033236977932908446,0.0227366601815637,713.687899402185
1.4000000000000004,-0.09875,52166.500000000044,0.03346517433755155,0.022991509291996,721.7068645640074
1.4500000000000002,-0.09875,51773.50000000003,0.03381562682320445,0.02313180525113245,728.2725211296639
1.5,-0.09875,51402.00000000003,0.0341361848806806,0.023292453702550953,738.1880024737167
1.5500000000000003,-0.09875,50875.00000000003,0.0342797157118196,0.023529844061834948,751.7006802721087
1.6000000000000005,-0.09875,50359.00000000003,0.034243108014564545,0.02390197444240515,764.9659863945577
1.6500000000000004,-0.09875,49798.50000000003,0.0343153279205516,0.024174661345474253,773.8095238095237
1.7000000000000002,-0.09875,49240.00000000003,0.03438919927291435,0.024446149418684553,782.6530612244896
1.7500000000000004,-0.09875,48575.00000000003,0.0342475809746731,0.02482467888614045,795.9183673469386
1.8000000000000007,-0.09875,47921.00000000003,0.034394005342060247,0.02497822698982275,809.1836734693875
1.8500000000000005,-0.09875,47311.00000000003,0.0344160355248047,0.02523118749092785,818.1096681096681
1.9000000000000004,-0.09875,46707.50000000003,0.03443538440494695,0.025494957643000152,826.6233766233767
1.9500000000000002,-0.09875,46098.00000000003,0.0344307199273014,0.0257685155928059,836.2914862914863
2.0,-0.09875,45484.00000000003,0.03427385997333065,0.02616788974178185,850.7936507936508
2.0500000000000003,-0.09875,44809.00000000003,0.03422052820300655,0.0264494080169518,860.4617604617605
2.1000000000000005,-0.09875,44149.00000000003,0.034317735142473105,0.02660353445873795,874.9639249639249
2.1500000000000004,-0.09875,43470.00000000003,0.0341111469750492,0.027013559879035,889.4660894660894
2.2,-0.09875,42809.50000000003,0.03405520516593345,0.02728983046576445,898.1447124304268
