TX,RY,Intensity,sigma_x,sigma_y,astigmatism
-4.0,-0.01,19137.00000000001,0.0221831646855486,0.0240113695233305,-713.6878994021852
-4.0,-0.0075,19125.00000000001,0.0222470473290056,0.0242386329372974,-729.7258297258297
-4.0,-0.005,19148.00000000001,0.0223489066906157,0.0242747602119653,-733.5188620902904
-4.0,-0.0025,19142.00000000001,0.0224074505467535,0.024499995234716,-733.5188620902904
-4.0,0.0,19154.000000000007,0.022580875673778,0.0242766600737249,-733.5188620902904
-4.0,0.0025,19174.00000000001,0.0226081023606502,0.0246768538251564,-751.7006802721087
-4.0,0.0049999999999999,19180.000000000007,0.0227229052904231,0.0246664679319063,-742.8571428571427
-4.0,0.0074999999999999,19183.00000000001,0.0227325103254928,0.0251350634885462,-769.3877551020407
-4.0,0.0099999999999999,19188.000000000007,0.0227271774979116,0.0256076481353521,-778.2312925170066
-4.0,0.0124999999999999,19195.00000000001,0.0228598856918762,0.025596441685277,-787.0748299319725
-4.0,0.015,19213.000000000007,0.0228658102092546,0.0260735417962167,-795.9183673469386
-4.0,0.0175,19220.00000000001,0.0229978959043732,0.0260617018800805,-804.7619047619046
-4.0,0.0199999999999999,19219.000000000007,0.0230287548877472,0.026424191786468,-814.5124716553288
-4.0,0.0224999999999999,19222.00000000001,0.0229992054702646,0.0270216720366028,-821.7893217893218
-4.0,0.0249999999999999,19245.000000000007,0.0231359395005062,0.026985205547108,-831.4574314574314
-4.0,0.0274999999999999,19256.00000000001,0.02320694758082,0.0272200520463407,-831.4574314574314
-4.0,0.03,19249.000000000007,0.023276155041661,0.0274503551869823,-850.7936507936508
-4.0,0.0325,19244.00000000001,0.0233454269757404,0.0276797516150571,-850.7936507936508
-4.0,0.035,19242.000000000007,0.0233423519096524,0.0281893601440257,-860.4617604617605
-4.0,0.0375,19258.00000000001,0.0234793733533193,0.0281553709732226,-870.1298701298701
-4.0,0.04,19270.00000000001,0.0234765754765171,0.0286632751225857,-879.7979797979798
-4.0,0.0425,19283.000000000007,0.0236246749642459,0.0286297937280747,-889.4660894660896
-4.0,0.0449999999999999,19290.00000000001,0.0237040344301289,0.0288446476612172,-902.370645227788
-4.0,0.0474999999999999,19295.000000000007,0.0237764180948797,0.0290809334313817,-902.370645227788
-4.0,0.0499999999999999,19298.00000000001,0.0238513703849695,0.0293194592530002,-902.370645227788
-4.0,0.0524999999999999,19304.00000000001,0.023924310453478,0.0295575860506392,-923.3560090702948
-4.0,0.0549999999999999,19308.000000000007,0.0239165430256221,0.030098467525359,-933.8486909915482
-4.0,0.0574999999999999,19311.00000000001,0.0240747136224672,0.0300434499038079,-944.3413729128016
-4.0,0.06,19320.000000000007,0.0240655642585279,0.0305748516414688,-954.8340548340548
-4.0,0.0625,19328.00000000001,0.0241418646220976,0.0308046352017814,-954.8340548340548
-4.0,0.065,19340.00000000001,0.0242183052529082,0.0310414229175696,-975.8194186765616
-4.0,0.0675,19350.000000000007,0.0243601061307927,0.0310506301181122,-981.4471243042672
-4.0,0.07,19354.00000000001,0.0244307076963716,0.0312947660015634,-981.4471243042672
-4.0,0.0725,19358.000000000007,0.0245378419063493,0.0314360952772082,-995.9183673469388
-4.0,0.075,19360.000000000007,0.024620523960923,0.0316725651159357,-995.9183673469388
-4.0,0.0774999999999999,19362.00000000001,0.0246049816358589,0.0322323914790803,-1007.2356215213358
-4.0,0.0799999999999999,19382.000000000007,0.0246864299713232,0.0324827744674217,-1029.87012987013
-4.0,0.0824999999999999,19378.00000000001,0.024857075750279,0.0323943348139608,-1018.5528756957328
-4.0,0.0849999999999999,19370.00000000001,0.0248388213942381,0.0329649904569532,-1029.87012987013
-4.0,0.0875,19370.000000000007,0.024920522294691,0.0332012497289746,-1052.504638218924
-4.0,0.09,19383.00000000001,0.0250638499804692,0.0332666861730185,-1043.9290867862296
-4.0,0.0925,19397.00000000001,0.0250434867744804,0.0338597754344054,-1067.3881673881674
-4.0,0.095,19412.000000000007,0.0252864764056191,0.0335719778715921,-1068.4807256235829
-4.0,0.0975,19410.00000000001,0.0252636686105056,0.0341588289437388,-1080.6225520511234
-4.0,0.1,19411.00000000001,0.0252345943430315,0.0347497074183563,-1092.7643784786642
-3.9,-0.1,14571.000000000013,0.0202369284361708,0.0149331946257832,-336.05442176870747
-3.9,-0.0975,14962.000000000007,0.0202877978701811,0.0150612533105524,-344.671201814059
-3.9,-0.095,15348.000000000004,0.0203157710874407,0.0154486210089366,-363.4920634920636
-3.9,-0.0925,15757.000000000013,0.020428467480966,0.0154943796664289,-374.7062461348175
-3.9,-0.09,16126.000000000007,0.0204458272050711,0.016219483822368,-400.3710575139146
